,FID,DWR_ID,Latitude,Longitude,OID_,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,OBJECTID,Shape_Leng,ID,gages,NHDWaterbo
294,460,CHECRECO,38.100271,-105.768342,460,460,1239188,0.000146602081717,-105.768342,38.100271,-105.76827771,38.1001392465,-63.9896649504,1239188,0.0926219725724,17887802, ,-9999
295,461,COWCRKCO,38.24512,-107.75197,461,461,1242980,0.000251051423835,-107.75197,38.24512,-107.751789568,38.2452945597,44.0522813488,1242980,0.0384999238778,9769820, ,-9999
296,462,SNAKEYCO,39.604156,-105.954742,462,462,1347777,0.00200045755664,-105.954742,39.604156,-105.954943613,39.606146272,95.7842863768,1347777,0.0315718888853,1314289,       09047500,-9999
297,463,CHAGULCO,39.264154,-106.632255,463,463,1345635,5.8397787917e-05,-106.632255,39.264154,-106.632288662,39.2641062802,-125.199394087,1345635,0.0600298102653,1327415, ,-9999
298,464,CRYDOWCO,39.377335,-107.204651,464,464,1343154,4.9500830595e-05,-107.204651,39.377335,-107.204698573,39.3773213197,-163.956629193,1343154,0.016600413166,1326525, ,-9999
299,465,FRYMERCO,39.362484,-106.732536,465,465,1344544,5.5488086523e-05,-106.732536,39.362484,-106.732527005,39.3624292459,-80.6704603615,1344544,0.00746818470342,1327357, ,-9999
300,466,FRYIVLCO,39.245544,-106.531419,466,466,1345577,0.000127200259335,-106.531419,39.245544,-106.531292508,39.2455574003,6.0472009969,1345577,0.0210363403727,1327427, ,-9999
301,467,IVCRNACO,39.286932,-106.559198,467,467,1345610,7.8529027396e-05,-106.559198,39.286932,-106.559134415,39.2868859156,-35.9334916111,1345610,0.0832014843099,1327375, ,-9999
302,468,FRYNFNCO,39.342766,-106.665871,468,468,1345586,0.000430130202566,-106.665871,39.342766,-106.665779765,39.342345657,-77.7540019245,1345586,0.0157750055757,1327365, ,-9999
303,469,SNOCRECO,39.208314,-106.983934,469,469,1344482,0.00139700926828,-106.983934,39.208314,-106.983172595,39.2071427199,-56.9736188392,1344482,0.0110582679537,1327105, ,-9999
304,470,FRYSFUCO,39.241654,-106.593087,470,470,1345532,1.9749680628e-05,-106.593087,39.241654,-106.593067314,39.2416524102,-4.61730530712,1345532,0.179631943865,1327433, ,-9999
305,471,EASAPACO,37.36945,-106.892265,471,471,966909,0.000305013045569,-106.892265,37.36945,-106.892079846,37.3692076138,-52.6245622036,966909,0.00753299663215,17036989, ,-9999
306,472,FLOFARCO,37.295002,-107.791733,472,472,964962,0.000396282541379,-107.791733,37.295002,-107.791960445,37.2953265128,125.025910901,964962,0.0375737838127,17014821, ,-9999
307,473,PINBVACO,37.381668,-107.577847,473,473,965742,0.000197144772338,-107.577847,37.381668,-107.578035625,37.3817253285,163.09452013,965742,0.00853494254627,17034231, ,-9999
308,474,DOLTUNCO,37.466655,-108.542322,474,474,961520,0.0112833514631,-108.542322,37.466655,-108.541749488,37.4779238176,87.0915896845,961520,0.0346106299668,18385349, ,-9999
309,475,HAYDITCO,37.285,-108.040276,475,475,964272,0.000653990786294,-108.040276,37.285,-108.03973332,37.2853649689,33.9220327996,964272,0.0372779892507,16998696, ,-9999
310,476,FREDITCO,37.15111,-108.14917,476,476,964267,0.000335114622658,-108.14917,37.15111,-108.149489889,37.1512098633,162.662640025,964267,0.000862870040355,16998732, ,-9999
311,477,LPIRDICO,37.288891,-108.040558,477,477,964270,0.000153128509737,-108.040558,37.288891,-108.040662309,37.289003107,132.93639989,964270,0.0561779626948,16998670, ,-9999
312,478,LAPCHECO,37.115276,-108.200279,478,478,962823,0.000103915751686,-108.200279,37.115276,-108.200225676,37.115186809,-59.1263579626,962823,0.00303084537826,16998774, ,-9999
313,479,LAPBRECO,37.168335,-108.11972,479,479,964268,0.000189436020605,-108.11972,37.168335,-108.119725441,37.1681456421,-91.6458408288,964268,0.0667936052046,16998728, ,-9999
314,480,MANMANCO,37.353603,-108.261744,480,480,963434,7.9985049309e-05,-108.261744,37.353603,-108.261765926,37.353679921,105.91020525,963434,0.0211583753566,16963135, ,-9999
315,481,DOLBMCCO,37.574985,-108.575649,481,481,961514,0.000888273958328,-108.575649,37.574985,-108.575918064,37.575831543,107.632284763,961514,0.0193685661162,18384963, ,-9999
316,482,AZOTUNNM,36.853348,-106.672257,482,482,966766,0.00367138839466,-106.672257,36.853348,-106.673269812,36.849819076,-106.013641235,966766,0.0259004885704,17843452, ,-9999
317,483,CLARIVCO,40.501088,-104.968595,483,483,1598765,0.000625634074182,-104.968595,40.501088,-104.96799274,40.5009185876,-15.7109891165,1598765,0.00220336193169,2902013, ,-9999
318,485,GUARESCO,39.75878,-105.6948,485,485,1347581,0.000980126796107,-105.6948,39.75878,-105.69467274,39.7597518299,82.5396304511,1347581,0.0145636585094,2885138, ,-9999
319,486,GUAOUTCO,39.75863,-105.6961,486,486,1347581,0.00129764954774,-105.6961,39.75863,-105.695931513,39.7599166648,82.5396304512,1347581,0.0145636585094,2885138, ,-9999
320,487,GUAINFCO,39.758775,-105.694772,487,487,1347581,0.000981448939528,-105.694772,39.758775,-105.694644568,39.7597481409,82.5396304513,1347581,0.0145636585094,2885138, ,-9999
321,488,PLADENCO,39.759708,-105.003319,488,488,1349480,0.000353764642063,-105.003319,39.759708,-105.003479814,39.7600231003,117.037900532,1349480,0.0103013059433,228593, ,-9999
322,492,MFKABMCO,39.356654,-106.083636,492,492,1345901,0.000158032435637,-106.083636,39.356654,-106.083575263,39.3567998949,67.3978857956,1345901,0.0429583116651,5238864, ,-9999
323,493,MFKBLMCO,39.352206,-106.07058,493,493,1345899,6.5139685824e-05,-106.07058,39.352206,-106.070555046,39.3522661702,67.4746737515,1345899,0.00737321882018,5238866, ,-9999
324,494,RCKTARCO,39.291378,-105.697228,494,494,1346906,6.6874358769e-05,-105.697228,39.291378,-105.697292129,39.291396963,163.527108283,1346906,0.016657918612,5239510, ,-9999
325,495,TARBORCO,39.286932,-105.696395,495,495,1346905,0.000214334098511,-105.696395,39.286932,-105.696547652,39.2867815462,-135.415609769,1346905,0.0242334419518,5239528, ,-9999
326,496,TARCOMCO,39.339432,-105.911682,496,496,1346940,0.000249041319222,-105.911682,39.339432,-105.911768891,39.3391986087,-110.420216046,1346940,0.028112296356,5239426,       06696980,-9999
327,509,CLRRESCO,39.021944,-106.242779,509,509,1346052,5.880393434e-06,-106.242779,39.021944,-106.242778732,39.0219498743,87.3922472343,1346052,0.00490516351173,916869, ,-9999
328,512,BRERESCO,38.738599,-103.902177,512,512,1234135,0.00191787823608,-103.902177,38.738599,-103.900311416,38.739043807,13.4105259833,1234135,0.0232519162192,912635, ,-9999
329,513,BREOUTCO,38.738599,-103.902177,513,513,1234135,0.00191787823608,-103.902177,38.738599,-103.900311416,38.739043807,13.4105259833,1234135,0.0232519162192,912635, ,-9999
330,514,DOURESCO,38.714996,-103.887736,514,514,1234082,0.00230039016792,-103.887736,38.714996,-103.885435616,38.714990673,-0.132679617515,1234082,0.0125101280862,912645, ,-9999
331,515,DOUOUTCO,38.714996,-103.887736,515,515,1234082,0.00230039016792,-103.887736,38.714996,-103.885435616,38.714990673,-0.132679617515,1234082,0.0125101280862,912645, ,-9999
332,517,RFDMANCO,38.103891,-103.805235,517,517,1233672,0.00021390953529,-103.805235,38.103891,-103.805300253,38.1040947137,107.761262201,1233672,0.0145972436244,975618, ,-9999
333,518,RFDRETCO,38.10389,-103.8052,518,518,1233672,0.000225538673593,-103.8052,38.10389,-103.805268801,38.1041047886,107.761262203,1233672,0.0145972436244,975618, ,-9999
334,522,MUDAPRCO,38.95415,-107.347836,522,522,1343831,0.00559960296586,-107.347836,38.95415,-107.34297541,38.951369673,-29.7701739408,1343831,0.0216294174805,1338026, ,-9999
335,523,MUDAPRCO,38.95415,-107.347836,523,523,1343831,0.00559960296586,-107.347836,38.95415,-107.34297541,38.951369673,-29.7701739408,1343831,0.0216294174805,1338026, ,-9999
336,524,JUNLRGCO,38.960812,-108.237635,524,524,1340632,0.000727003229433,-108.237635,38.960812,-108.237826135,38.961513428,105.242651,1340632,0.0263033234323,3232403, ,-9999
337,525,KANJUNCO,38.960813,-108.237593,525,525,1340632,0.000737080521879,-108.237593,38.960813,-108.237786784,38.9615241508,105.242650999,1340632,0.0263033234323,3232403, ,-9999
338,530,HSPCOMCO,39.383319,-106.075572,530,530,1346648,0.000445182574128,-106.075572,39.383319,-106.075572178,39.3828738175,-90.0228588794,1346648,0.0396685660941,1314767, ,-9999
339,531,HSPCOMCO,39.383319,-106.075572,531,531,1346648,0.000445182574128,-106.075572,39.383319,-106.075572178,39.3828738175,-90.0228588794,1346648,0.0396685660941,1314767, ,-9999
340,532,HSPCOMCO,39.383319,-106.075572,532,532,1346648,0.000445182574128,-106.075572,39.383319,-106.075572178,39.3828738175,-90.0228588794,1346648,0.0396685660941,1314767, ,-9999
341,533,HSPCOMCO,39.383319,-106.075572,533,533,1346648,0.000445182574128,-106.075572,39.383319,-106.075572178,39.3828738175,-90.0228588794,1346648,0.0396685660941,1314767, ,-9999
342,537,HOMRESCO,39.366647,-106.458926,537,537,1345276,0.00335542353925,-106.458926,39.366647,-106.460707431,39.3694904788,122.067017641,1345276,0.00878040157215,1321058, ,-9999
343,538,HOMOUTCO,39.366647,-106.458926,538,538,1345276,0.00335542353925,-106.458926,39.366647,-106.460707431,39.3694904788,122.067017641,1345276,0.00878040157215,1321058, ,-9999
344,539,HOMOUTCO,39.366647,-106.458926,539,539,1345276,0.00335542353925,-106.458926,39.366647,-106.460707431,39.3694904788,122.067017641,1345276,0.00878040157215,1321058, ,-9999
345,548,BLADIVCO,37.203617,-106.810315,548,548,966868,0.000914871366573,-106.810315,37.203617,-106.811187811,37.203891209,162.558967107,966868,0.0643971287527,17037043, ,-9999
346,549,RIOBLACO,37.203617,-106.81115,549,549,966868,0.000276691500994,-106.81115,37.203617,-106.811195581,37.2038899112,99.4819363601,966868,0.0643971287527,17037043, ,-9999
347,556,NAVOSOCO,37.030289,-106.737816,556,556,966821,0.000174301957457,-106.737816,37.030289,-106.737819134,37.0304632738,91.0303845467,966821,0.0105055740978,17037089, ,-9999
348,557,OSODIVCO,37.030289,-106.737822,557,557,966821,0.000174194061661,-106.737822,37.030289,-106.737825132,37.0304631659,91.0303845467,966821,0.0105055740978,17037089, ,-9999
349,558,METSEWCO,39.812483,-104.954153,558,558,1349481,0.000383283443754,-104.954153,39.812483,-104.95417116,39.812865853,92.7157009746,1349481,0.0311444266429,229709,       06714215,-9999
350,559,METSEWCO,39.812483,-104.954153,559,559,1349481,0.000383283443754,-104.954153,39.812483,-104.95417116,39.812865853,92.7157009746,1349481,0.0311444266429,229709,       06714215,-9999
351,560,METSEWCO,39.812483,-104.954153,560,560,1349481,0.000383283443754,-104.954153,39.812483,-104.95417116,39.812865853,92.7157009746,1349481,0.0311444266429,229709,       06714215,-9999
352,564,ADATUNCO,40.327762,-105.578057,564,564,1600424,0.000146684541867,-105.578057,40.327762,-105.578080696,40.3279067579,99.2964879958,1600424,0.0576406610753,13606, ,-9999
353,566,BTBLESCO,40.376373,-105.485553,566,566,1599424,7.8486365036e-05,-105.485553,40.376373,-105.485562842,40.3762951331,-97.2035305552,1599424,0.078040683526,13560, ,-9999
354,567,MARYLACO,40.336092,-105.534164,567,567,1599512,0.00697730219638,-105.534164,40.336092,-105.530038613,40.341719071,53.7536565859,1599512,0.0314619980084,13138, ,-9999
355,568,OLYDAMCO,40.37637,-105.485559,568,568,1599424,7.4757677904e-05,-105.485559,40.37637,-105.485568374,40.3762958324,-97.2035305568,1599424,0.078040683526,13560, ,-9999
356,569,OLYTUNCO,40.374983,-105.487497,569,569,1599580,0.000279993120977,-105.487497,40.374983,-105.487700413,40.375175404,136.593177291,1599580,0.00608846025008,13654, ,-9999
357,570,WINBYPCO,40.328333,-105.5775,570,570,1600424,0.000133522335574,-105.5775,40.328333,-105.577413244,40.3282315031,-49.4773679069,1600424,0.0576406610753,13606, ,-9999
358,571,WINDESCO,40.326925,-105.581955,571,571,1600424,0.000344385484271,-105.581955,40.326925,-105.581762383,40.326639518,-55.9921260113,1600424,0.0576406610753,13606, ,-9999
359,576,RALCRKCO,39.819988,-105.259992,576,576,1348703,0.000153433452169,-105.259992,39.819988,-105.259991873,39.8201414334,89.9525470176,1348703,0.00646953566166,2884970, ,-9999
360,577,CHRRESCO,39.649432,-104.854699,577,577,1349491,0.00102984821705,-104.854699,39.649432,-104.85367687,39.6495578493,7.01919175338,1349491,0.00705445888118,230705, ,229217
361,580,CHARESCO,39.484152,-105.065261,580,580,1349020,0.00115454895536,-105.065261,39.484152,-105.06497147,39.4852696563,75.4767137815,1349020,0.0674310056273,191257, ,-9999
362,583,BCRRESCO,39.653315,-105.19555,583,583,1348207,0.000439772037532,-105.19555,39.653315,-105.195440043,39.6528891963,-75.5205623543,1348207,0.0656591720438,188173, ,-9999
363,586,BURDITCO,38.5344,-104.6258,586,586,1235928,0.00149148198622,-104.6258,38.5344,-104.625962987,38.5358825498,96.2737243571,1235928,0.00895546626138,1530729, ,-9999
364,590,CRUGULCO,38.73588,-104.7035,590,590,1235962,0.004530378228,-104.7035,38.73588,-104.707091615,38.738641273,142.446522348,1235962,0.00364328367311,1531385, ,-9999
365,591,FOMDITCO,38.81101,-104.8039,591,591,1349561,0.00105843159663,-104.8039,38.81101,-104.804157266,38.8099833103,-104.067404228,1349561,0.0132058344669,1531399, ,-9999
366,595,SPRAUGCO,38.80825,-104.7954,595,595,1349653,1.4534890566e-05,-104.7954,38.80825,-104.795411975,38.8082582382,145.47350384,1349653,0.00522100628228,1531435, ,-9999
367,597,WDVDITCO,38.50183,-104.608,597,597,1234614,0.00121087034962,-104.608,38.50183,-104.606807458,38.5020398843,9.9816873049,1234614,0.00342395591242,1530849, ,-9999
368,600,TURQLACO,39.25278,-106.37428,600,600,1344998,0.000201604675903,-106.37428,39.25278,-106.374078855,39.2527663991,-3.86829740362,1344998,0.0033427548866,916505, ,-9999
369,601,TWIRESCO,39.08028,-106.31389,601,601,1346304,0.000818635487931,-106.31389,39.08028,-106.313376319,39.0809174137,51.135261504,1346304,0.0191546436787,916919, ,916361
370,612,CILDITCO,37.184444,-104.488335,612,612,971079,2.2376644066e-05,-104.488335,37.184444,-104.488351684,37.1844589118,138.210090654,971079,0.0188000472381,938230, ,-9999
371,613,SOUDITCO,37.199444,-104.469719,613,613,970769,0.00183567573059,-104.469719,37.199444,-104.471156726,37.2005853373,141.555724314,970769,0.0188349911831,937160, ,-9999
372,614,PIKDITCO,37.173889,-104.504166,614,614,971075,0.00147150155684,-104.504166,37.173889,-104.504167529,37.1724174992,-90.0595364955,971075,0.0290414194603,938144, ,-9999
373,617,SANCRECO,38.034435,-105.718065,617,617,1239203,0.000219745673,-105.718065,38.034435,-105.717870664,38.0343324244,-27.8262884528,1239203,0.0351258893088,17887404, ,-9999
374,618,SPACRECO,37.952772,-105.662238,618,618,1239250,0.0183613125985,-105.662238,37.952772,-105.679655013,37.946959474,-161.544758113,1239250,0.0512511840576,17889730, ,-9999
375,619,WILCRECO,37.958059,-105.700282,619,619,1239297,1.6647475827e-05,-105.700282,37.958059,-105.70027467,37.9580440529,-63.8779041029,1239297,0.0714771960152,17889716, ,-9999
376,620,RAZBVGCO,38.355989,-106.566437,620,620,1241385,0.00836204263934,-106.566437,38.355989,-106.561474548,38.3492586338,-53.5978052996,1241385,0.0070597525905,9774089, ,-9999
377,621,VUGRESCO,38.355408,-106.664094,621,621,1241157,0.000218573122355,-106.664094,38.355408,-106.663927879,38.3555500497,40.5337378711,1241157,0.020420730808,9773579, ,-9999
378,623,BLMRESCO,38.453872,-107.334226,623,623,1242318,0.000291536409992,-107.334226,38.453872,-107.333938241,38.4538252198,-9.23364304448,1242318,0.000513521095673,3254159, ,3252975
379,628,ROABMCCO,39.199987,-106.817261,628,628,1344524,0.00267858663543,-106.817261,39.199987,-106.817730078,39.197349806,-100.085726353,1344524,0.0263006250622,1327445,       09074500,-9999
380,629,ERIRGRCO,39.636087,-107.735337,629,629,1342067,0.00280883587596,-107.735337,39.636087,-107.73340381,39.634049272,-46.5080147891,1342067,0.00279690834261,3175232, ,-9999
381,630,RIFRGRCO,39.625807,-107.760898,630,630,1342063,8.2351032037e-05,-107.760898,39.625807,-107.760889244,39.6257251158,-83.8965869889,1342063,0.0148513597106,3175298, ,-9999
382,631,RIFRESCO,39.626925,-107.757565,631,631,1342063,0.00260836893323,-107.757565,39.626925,-107.76001421,39.626027805,-159.881199034,1342063,0.0148513597106,3175298, ,-9999
383,632,WESRIFCO,38.999991,-107.0006,632,632,1344830,0.000293038614282,-107.0006,38.999991,-107.000866544,38.9998692386,-155.448358641,1344830,0.000772218486996,1334566, ,-9999
384,633,COLGBYCO,40.144154,-105.867233,633,633,1601572,4.3270121096e-05,-105.867233,40.144154,-105.86727297,40.1441374264,-157.478737974,1601572,0.0208024210099,1234505, ,-9999
385,636,WILWCRCO,40.145821,-105.940018,636,636,1601592,0.000214340025349,-105.940018,40.145821,-105.939955738,40.1456159023,-73.1131476748,1601592,0.00578642494448,1234173, ,-9999
386,643,YAMOUTCO,39.9998,-106.0006,643,643,1601706,0.00435057930815,-106.0006,39.9998,-105.996253479,39.999987871,2.47497239035,1601706,0.00779379037719,1239241, ,-9999
387,644,YAMBELCO,39.999985,-106.000572,644,644,1601706,0.00431852195438,-106.000572,39.999985,-105.996253479,39.999987871,0.0380908557228,1601706,0.00779379037719,1239241, ,-9999
388,645,PEARLACO,40.774973,-106.888106,645,645,1606361,0.00175943481989,-106.888106,40.774973,-106.889764651,40.7743860683,-160.513117316,1606361,0.0240462137172,1353776, ,-9999
389,646,VALRESCO,37.383336,-107.575613,646,646,966300,0.000448085700241,-107.575613,37.383336,-107.575404418,37.3837325782,62.2576717301,966300,0.0256345369967,17034971, ,17034145
390,648,JACRESCO,37.398734,-108.273486,648,648,963358,0.000883603633512,-108.273486,37.398734,-108.274038414,37.3994236334,128.695616511,963358,0.0167770635078,16963977, ,-9999
391,652,LARNO2CO,40.625815,-105.15054,652,652,1598395,0.000140202456332,-105.15054,40.625815,-105.150548677,40.6259549337,93.5480847105,1598395,0.0356146900774,2899849, ,-9999
392,653,NEWMERCO,40.625815,-105.15054,653,653,1598395,0.000140202456332,-105.15054,40.625815,-105.150548677,40.6259549337,93.5480847105,1598395,0.0356146900774,2899849, ,-9999
393,655,CARTERCO,40.326292,-105.211897,655,655,1599522,0.00187244104911,-105.211897,40.326292,-105.21152879,40.3244561195,-78.6590545352,1599522,0.00126973177466,13212, ,-9999
394,656,FLARESCO,40.364819,-105.235793,656,656,1599563,0.0114841256204,-105.235793,40.364819,-105.232223969,40.3757344551,71.8937863731,1599563,0.0591555612475,13562, ,-9999
395,658,BOUBYPCO,40.263595,-105.179989,658,658,1598359,4.7514183188e-05,-105.179989,40.263595,-105.179946861,40.263573047,-27.5182677475,1598359,0.00898179210978,13398, ,-9999
396,659,HOMDITCO,40.423773,-105.210716,659,659,1599398,0.000618437081268,-105.210716,40.423773,-105.210515414,40.424358004,71.0741987598,1599398,0.00665976994173,12670, ,-9999
397,660,LEFCRECO,40.125542,-105.303879,660,660,1599013,0.000198868511939,-105.303879,40.125542,-105.304077695,40.1255503038,177.60689538,1599013,0.0156891511862,2888956, ,-9999
398,661,MIDSTECO,40.131924,-105.517223,661,661,1598999,0.00248480563594,-105.517223,40.131924,-105.517152494,40.1294401949,-88.3740192184,1598999,0.111493791053,2889650, ,-9999
399,662,CLEDERCO,39.82832,-104.95887,662,662,1349513,0.000389130771469,-104.95887,39.82832,-104.958887909,39.8279312816,-92.6379165149,1349513,0.0545894578941,2885882, ,-9999
400,663,GEOLAKCO,39.733043,-105.68917,663,663,1347595,8.2187183696e-05,-105.68917,39.733043,-105.689236944,39.7330906783,144.541091802,1347595,0.00878338064535,2885624, ,-9999
401,664,CLECROCO,39.768501,-105.193678,664,664,1349511,0.000293783944306,-105.193678,39.768501,-105.193671341,39.7682072915,-88.7012421624,1349511,0.0947567882939,2885526, ,-9999
402,669,PLASPLCO,39.409157,-105.169991,669,669,1348909,0.000501370162433,-105.169991,39.409157,-105.169681614,39.408762472,-51.8967146091,1348909,0.0435445149827,190357, ,-9999
403,671,JEFLAKCO,39.342199,-105.773346,671,671,1346923,0.000203314665692,-105.773346,39.342199,-105.773174922,39.34230886,32.7070917315,1346923,0.0186086400767,5239454, ,-9999
404,674,PLACHECO,39.209156,-105.267769,674,674,1348403,5.3692274315e-05,-105.267769,39.209156,-105.267769043,39.2091023077,-90.0463282297,1348403,0.0106467505552,190747, ,-9999
405,676,ARKPUECO,38.271671,-104.718033,676,676,1235429,0.000300001597833,-104.718033,38.271671,-104.717968602,38.2713779918,-77.6044004486,1235429,0.00160501487471,950993, ,-9999
406,677,CRHBLVCO,37.550572,-104.936937,677,677,970529,0.000296101775718,-104.936937,37.550572,-104.936954399,37.5508675901,93.3687396841,970529,0.0604971360114,1425858, ,-9999
407,678,BOBCRKCO,38.183335,-103.798285,678,678,1233816,0.00037466678575,-103.798285,38.183335,-103.798549531,38.1830696726,-134.913866902,1233816,0.055475636195,975526, ,-9999
408,679,HENRESCO,38.25445,-103.721614,679,679,1233764,0.0110335527928,-103.721614,38.25445,-103.715563439,38.2636765922,56.7441732883,1233764,0.0193875073733,976140, ,975120
409,680,HENOUTCO,38.25445,-103.721614,680,680,1233764,0.0110335527928,-103.721614,38.25445,-103.715563439,38.2636765922,56.7441732883,1233764,0.0193875073733,976140, ,975120
410,689,HUEBADCO,37.72723,-105.012497,689,689,969502,3.9912616103e-05,-105.012497,37.72723,-105.012500047,37.7271902038,-94.3779667888,969502,0.0165699427788,1423958, ,-9999
411,693,NCLCONCO,37.888332,-107.203384,693,693,1241468,0.000167996299848,-107.203384,37.888332,-107.203413556,37.888166624,-100.132774473,1241468,0.0491567373847,17906215, ,-9999
412,694,RIOMILCO,37.724724,-107.255608,694,694,965513,0.000299108214531,-107.255608,37.724724,-107.25562926,37.7250223517,94.0759677245,965513,0.030216277253,17906283, ,-9999
413,695,RIOWAGCO,37.766945,-106.831436,695,695,1240440,0.000149465954231,-106.831436,37.766945,-106.831307303,37.7670210068,30.565456496,1240440,0.0206444145315,17906689, ,-9999
414,696,EMPCANCO,37.581946,-106.105864,696,696,968655,5.7001122118e-05,-106.105864,37.581946,-106.105851964,37.5820017159,77.8098184289,968655,0.0123899746635,17894923, ,-9999
415,697,RIOMONCO,37.609447,-106.148918,697,697,968832,3.5811792931e-05,-106.148918,37.609447,-106.148915407,37.6094112822,-85.8485082228,968832,0.0566485909978,17894897, ,-9999
416,698,RIOSFKCO,37.656948,-106.649208,698,698,966629,0.000829242311961,-106.649208,37.656948,-106.648947503,37.6577352636,71.6911654103,966629,0.0446979447844,17906981, ,-9999
417,699,CONPLACO,37.355007,-106.544205,699,699,968068,4.0035736984e-05,-106.544205,37.355007,-106.544177898,37.3549775323,-47.394762577,968068,0.0203192705211,17876153, ,-9999
418,700,LOSORTCO,36.982235,-106.073633,700,700,968973,0.000324617911631,-106.073633,36.982235,-106.073535545,36.981925356,-72.5295960477,968973,0.0471312048343,17877873, ,-9999
419,701,NORLASCO,37.300841,-105.747523,701,701,969014,0.000940583791717,-105.747523,37.300841,-105.747228039,37.2999478619,-71.7240584817,969014,0.0348140050189,17877387, ,-9999
420,702,PLARESCO,37.374721,-106.33476,702,702,967657,1.2132590654e-05,-106.33476,37.374721,-106.334749886,37.3747277015,33.5290020064,967657,0.0609854020964,17898807, ,-9999
421,703,SAGSAGCO,38.163334,-106.290581,703,703,1240064,0.000120938461114,-106.290581,38.163334,-106.290521502,38.1634392903,60.5296970205,1240064,0.0169697887382,17880874, ,-9999
422,718,GRERESCO,39.878317,-106.329748,718,718,1603949,0.00204972943082,-106.329748,39.878317,-106.328593879,39.876623071,-55.7323058591,1603949,0.0126964834884,1313285, ,1311881
423,720,RUERESCO,39.364147,-106.798375,720,720,1344661,0.00118183477267,-106.798375,39.364147,-106.797824009,39.3651925343,62.2109946612,1344661,0.0168878065152,1327499, ,1326659
424,722,RFCMERCO,39.361652,-106.820595,722,722,1344542,0.000401018754837,-106.820595,39.361652,-106.820771713,39.3612920157,-116.145941503,1344542,0.0170322406595,1326889,       09080400,-9999
425,738,GOVDRACO,37.072277,-108.165139,738,738,964415,0.000114943067669,-108.165139,37.072277,-108.165252865,37.0722927055,172.146686702,964415,0.0187799492369,16998830, ,-9999
426,739,LAPLONCO,37.045853,-108.182991,739,739,962816,0.000125470523178,-108.182991,37.045853,-108.182865529,37.045853072,0.032897639122,962816,0.056613202434,16998892, ,-9999
427,740,LITCANCO,37.321915,-108.036834,740,740,965213,0.00360947018002,-108.036834,37.321915,-108.034221688,37.3244058034,43.6360074891,965213,0.0437137314394,17014357, ,-9999
428,741,LONALOCO,37.068279,-108.14825,741,741,964262,4.187247295e-06,-108.14825,37.068279,-108.148246277,37.0682770837,-27.2362303439,964262,0.0379261506233,16998828, ,-9999
429,742,LONRESCO,37.058445,-108.175139,742,742,964262,8.3688401905e-05,-108.175139,37.058445,-108.175134485,37.0583614335,-86.9076691492,964262,0.0379261506233,16998828, ,-9999
430,754,PLAMASCO,40.305813,-104.244949,754,754,1597346,0.000585971653912,-104.244949,40.305813,-104.244987252,40.3063977218,93.7429565417,1597346,0.0753269541117,226669, ,-9999
431,781,PINRESCO,40.367935,-105.286109,781,781,1599521,0.000893847698401,-105.286109,40.367935,-105.286988039,40.3677729661,-169.555858728,1599521,0.00786605700588,13714, ,-9999
432,819,SVCLYOCO,40.21804,-105.259987,819,819,1598983,0.000572245080679,-105.259987,40.21804,-105.260378743,40.2176228649,-133.201997107,1598983,0.0035802188759,2888628, ,-9999
433,833,BOCOROCO,40.006374,-105.330826,833,833,1599038,4.920826116e-06,-105.330826,40.006374,-105.330826389,40.0063789054,94.5316985205,1599038,0.0199804843079,2889410, ,-9999
434,840,BOCMIDCO,39.961655,-105.50444,840,840,1599052,9.093955348e-05,-105.50444,39.961655,-105.504435998,39.9615641485,-87.4777312506,1599052,0.000505957174893,2891214, ,-9999
435,841,BOCBGRCO,39.938598,-105.349161,841,841,1599068,0.000411495742123,-105.349161,39.938598,-105.348887648,39.9389055836,48.3722875955,1599068,0.0320263927351,2891270, ,-9999
436,842,BOCELSCO,39.931099,-105.295822,842,842,1599062,0.000496095370707,-105.295822,39.931099,-105.296044358,39.9306555281,-116.629349863,1599062,0.0212534646475,2891588, ,-9999
437,844,BERDITCO,39.798878,-105.776955,844,844,1347554,0.000922338686753,-105.776955,39.798878,-105.77706688,39.797962472,-96.9671550574,1347554,0.0260430869818,2885074, ,-9999
438,848,PLAWATCO,39.488323,-105.092766,848,848,1348903,4.8904207627e-05,-105.092766,39.488323,-105.092795943,39.488361666,127.753974281,1348903,0.0196131821723,191237, ,-9999
439,849,PLASTRCO,39.434987,-105.123885,849,849,1348906,0.000254415805733,-105.123885,39.434987,-105.124075108,39.434817925,-138.351290356,1348906,0.0228892323457,190309, ,-9999
440,850,PLAKASCO,39.485027,-105.104098,850,850,1348903,0.00028528878969,-105.104098,39.485027,-105.104137364,39.4847444399,-97.9308525308,1348903,0.0196131821723,191237, ,-9999
441,851,BCROUTCO,39.653315,-105.19555,851,851,1348207,0.000439772037532,-105.19555,39.653315,-105.195440043,39.6528891963,-75.5205623543,1348207,0.0656591720438,188173, ,-9999
442,852,HSPTUNCO,39.360267,-106.077807,852,852,1345900,0.00400157861489,-106.077807,39.360267,-106.077562288,39.356272911,-86.4939501989,1345900,0.00995918055785,5239136, ,-9999
443,853,PLAGEOCO,38.90527,-105.473328,853,853,1347931,1.8519702443e-05,-105.473328,38.90527,-105.473319533,38.9052535291,-62.7941940379,1347931,0.0333244713006,5241420, ,-9999
